1P29;MuzzleAttachment;rhs_acc_1p29_pkp;18;N/A;N/A;N/A;
1P29;MuzzleAttachment;rhs_acc_1p29_asval;18;N/A;N/A;N/A;
1P29;MuzzleAttachment;rhs_acc_1p29_3d;18;N/A;N/A;N/A;
1P29;MuzzleAttachment;rhs_acc_1p29_pkp_3d;18;N/A;N/A;N/A;
1P29;MuzzleAttachment;rhs_acc_1p29_asval_3d;18;N/A;N/A;N/A;
1P78;MuzzleAttachment;rhs_acc_1p78_3d;18;N/A;N/A;N/A;
PK-AS;MuzzleAttachment;rhs_acc_pkas_asval;9;N/A;N/A;N/A;
PK-AS;MuzzleAttachment;rhs_acc_pkas_pkp;9;N/A;N/A;N/A;
1P63;MuzzleAttachment;rhs_acc_okp7_base;9;N/A;N/A;N/A;
OKP7;MuzzleAttachment;rhs_acc_okp7_dovetail;9;N/A;N/A;N/A;
OKP7 (Picatinny);MuzzleAttachment;rhs_acc_okp7_picatinny;9;N/A;N/A;N/A;
PSO-1M2;MuzzleAttachment;rhs_acc_pso1m2;14;N/A;N/A;N/A;
PSO-1M2;MuzzleAttachment;rhs_acc_pso1m2_ironsight;14;N/A;N/A;N/A;
PSO-1M2;MuzzleAttachment;rhs_acc_pso1m2_ads;14;N/A;N/A;N/A;
PSO-1M2;MuzzleAttachment;rhs_acc_pso1m2_ads_night;14;N/A;N/A;N/A;
PSO-1M2;MuzzleAttachment;rhs_acc_pso1m2_ak;14;N/A;N/A;N/A;
PSO-1M2;MuzzleAttachment;rhs_acc_pso1m2_ak_ironsight;14;N/A;N/A;N/A;
PSO-1M2;MuzzleAttachment;rhs_acc_pso1m2_pkp;14;N/A;N/A;N/A;
PSO-1M2;MuzzleAttachment;rhs_acc_pso1m2_pkp_ironsight;14;N/A;N/A;N/A;
PSO-1M2;MuzzleAttachment;rhs_acc_pso1m2_asval;14;N/A;N/A;N/A;
PSO-1M2;MuzzleAttachment;rhs_acc_pso1m2_asval_ironsight;14;N/A;N/A;N/A;
PSO-1M2-1;MuzzleAttachment;rhs_acc_pso1m21;14;N/A;N/A;N/A;
PSO-1M2-1;MuzzleAttachment;rhs_acc_pso1m21_ironsight;14;N/A;N/A;N/A;
PSO-1M2-1;MuzzleAttachment;rhs_acc_pso1m21_ads;14;N/A;N/A;N/A;
PSO-1M2-1;MuzzleAttachment;rhs_acc_pso1m21_ads_night;14;N/A;N/A;N/A;
PSO-1M2-1;MuzzleAttachment;rhs_acc_pso1m21_ak;14;N/A;N/A;N/A;
PSO-1M2-1;MuzzleAttachment;rhs_acc_pso1m21_svd;14;N/A;N/A;N/A;
PSO-1M2-1;MuzzleAttachment;rhs_acc_pso1m21_pkp;14;N/A;N/A;N/A;
PSO-1M2-1;MuzzleAttachment;rhs_acc_pso1m21_ak_ironsight;14;N/A;N/A;N/A;
PSO-1M2-1;MuzzleAttachment;rhs_acc_pso1m21_svd_ironsight;14;N/A;N/A;N/A;
PSO-1M2-1;MuzzleAttachment;rhs_acc_pso1m21_pkp_ironsight;14;N/A;N/A;N/A;
NIT-A;MuzzleAttachment;rhs_acc_nita_3d;12;N/A;N/A;N/A;
PGO-7V2;MuzzleAttachment;rhs_acc_pgo7v2;14;N/A;N/A;N/A;
PGO-7V3;MuzzleAttachment;rhs_acc_pgo7v3;14;N/A;N/A;N/A;
PGO-7V;MuzzleAttachment;rhs_acc_pgo7v_ak;14;N/A;N/A;N/A;
PGO-7V2;MuzzleAttachment;rhs_acc_pgo7v2_ak;14;N/A;N/A;N/A;
PGO-7V3;MuzzleAttachment;rhs_acc_pgo7v3_ak;14;N/A;N/A;N/A;
PGO-7V;MuzzleAttachment;rhs_acc_pgo7v_asval;14;N/A;N/A;N/A;
PGO-7V2;MuzzleAttachment;rhs_acc_pgo7v2_asval;14;N/A;N/A;N/A;
PGO-7V3;MuzzleAttachment;rhs_acc_pgo7v3_asval;14;N/A;N/A;N/A;
PGO-7V;MuzzleAttachment;rhs_acc_pgo7v_pkp;14;N/A;N/A;N/A;
PGO-7V2;MuzzleAttachment;rhs_acc_pgo7v2_pkp;14;N/A;N/A;N/A;
PGO-7V2;MuzzleAttachment;rhs_acc_pgo7v3_pkp;14;N/A;N/A;N/A;
1PN34;MuzzleAttachment;rhs_acc_1pn34;18;N/A;N/A;N/A;
TiTan;MuzzleAttachment;rhsusf_silencer_base;7;N/A;N/A;N/A;
TiTan;MuzzleAttachment;rhsusf_acc_M2010S;7;N/A;N/A;N/A;
TiTan (Desert);MuzzleAttachment;rhsusf_acc_M2010S_d;7;N/A;N/A;N/A;
TiTan (Semi-arid);MuzzleAttachment;rhsusf_acc_M2010S_sa;7;N/A;N/A;N/A;
TiTan (Woodland);MuzzleAttachment;rhsusf_acc_M2010S_wd;7;N/A;N/A;N/A;
SR-25 Rifle Suppressor;MuzzleAttachment;rhsusf_acc_SR25S;7;N/A;N/A;N/A;
SR-25 Rifle Suppressor (Woodland);MuzzleAttachment;rhsusf_acc_SR25S_wd;7;N/A;N/A;N/A;
SR-25 Rifle Suppressor (Desert);MuzzleAttachment;rhsusf_acc_SR25S_d;7;N/A;N/A;N/A;
Rotex-5 (Grey);MuzzleAttachment;rhsusf_acc_rotex5_grey;7;N/A;N/A;N/A;
Rotex-5 (Tan);MuzzleAttachment;rhsusf_acc_rotex5_tan;7;N/A;N/A;N/A;
NT4 QDSS (Black);MuzzleAttachment;rhsusf_acc_nt4_black;7;N/A;N/A;N/A;
NT4 QDSS (Tan);MuzzleAttachment;rhsusf_acc_nt4_tan;7;N/A;N/A;N/A;
SILENCERCO OMEGA 9K;MuzzleAttachment;rhsusf_acc_omega9k;7;N/A;N/A;N/A;
Rotex-II (Black);MuzzleAttachment;rhsusf_acc_rotex_mp7;7;N/A;N/A;N/A;
Rotex-II (AOR1);MuzzleAttachment;rhsusf_acc_rotex_mp7_aor1;7;N/A;N/A;N/A;
Rotex-II (Winter);MuzzleAttachment;rhsusf_acc_rotex_mp7_winter;7;N/A;N/A;N/A;
Rotex-II (Desert);MuzzleAttachment;rhsusf_acc_rotex_mp7_desert;7;N/A;N/A;N/A;
TiTan;MuzzleAttachment;rhsusf_m4muzzlebreak_base;7;N/A;N/A;N/A;
SF3P-556-1/2-28;MuzzleAttachment;rhsusf_acc_SF3P556;7;N/A;N/A;N/A;
SFMB-556-1/2-28;MuzzleAttachment;rhsusf_acc_SFMB556;7;N/A;N/A;N/A;
ARDEC 4-Prong;MuzzleAttachment;rhsusf_acc_ARDEC_M240;7;N/A;N/A;N/A;
M14 SOCOM Flash Hider;MuzzleAttachment;rhsusf_acc_m14_flashsuppresor;7;N/A;N/A;N/A;
M24 Supressor;MuzzleAttachment;rhsusf_acc_m24_silencer_black;7;N/A;N/A;N/A;
M24 Supressor (Desert);MuzzleAttachment;rhsusf_acc_m24_silencer_d;7;N/A;N/A;N/A;
M24 Supressor (Woodland);MuzzleAttachment;rhsusf_acc_m24_silencer_wd;7;N/A;N/A;N/A;
M24 15OX. Flash Hider;MuzzleAttachment;rhsusf_acc_m24_muzzlehider_black;7;N/A;N/A;N/A;
M24 15OX. Flash Hider (Desert);MuzzleAttachment;rhsusf_acc_m24_muzzlehider_d;7;N/A;N/A;N/A;
M24 15OX. Flash Hider (Woodland);MuzzleAttachment;rhsusf_acc_m24_muzzlehider_wd;7;N/A;N/A;N/A;
AAC SCAR-H SD;MuzzleAttachment;rhsusf_acc_aac_scarh_silencer;7;N/A;N/A;N/A;
AAC 762-SD;MuzzleAttachment;rhsusf_acc_aac_762sd_silencer;7;N/A;N/A;N/A;
AAC 762-SDN-6;MuzzleAttachment;rhsusf_acc_aac_762sdn6_silencer;7;N/A;N/A;N/A;
M14 DCQD;MuzzleAttachment;rhsusf_acc_aac_m14dcqd_silencer;7;N/A;N/A;N/A;
M14 DCQD (Desert);MuzzleAttachment;rhsusf_acc_aac_m14dcqd_silencer_d;7;N/A;N/A;N/A;
M14 DCQD (Woodland);MuzzleAttachment;rhsusf_acc_aac_m14dcqd_silencer_wd;7;N/A;N/A;N/A;
SU-278/PVS LT661;MuzzleAttachment;rhsusf_acc_T1_low;4;N/A;N/A;N/A;
SU-278/PVS LT661 (Forward);MuzzleAttachment;rhsusf_acc_T1_low_fwd;4;N/A;N/A;N/A;
AimPoint T1 LT661 (Forward);MuzzleAttachment;rhsusf_acc_T1_low_fwd_ak;4;N/A;N/A;N/A;
RM05 RMR LT726;MuzzleAttachment;rhsusf_acc_RM05;4;N/A;N/A;N/A;
RM05 RMR LT726 (Forward);MuzzleAttachment;rhsusf_acc_RM05_fwd;4;N/A;N/A;N/A;
RM05 RMR LT726 (Forward);MuzzleAttachment;rhsusf_acc_RM05_fwd_ak;4;N/A;N/A;N/A;
MRDS;MuzzleAttachment;rhsusf_acc_mrds;4;N/A;N/A;N/A;
MRDS (Forward);MuzzleAttachment;rhsusf_acc_mrds_fwd;4;N/A;N/A;N/A;
MRDS (Forward);MuzzleAttachment;rhsusf_acc_mrds_fwd_ak;4;N/A;N/A;N/A;
MRDS Coyote;MuzzleAttachment;rhsusf_acc_mrds_c;4;N/A;N/A;N/A;
MRDS Coyote (Forward);MuzzleAttachment;rhsusf_acc_mrds_fwd_c;4;N/A;N/A;N/A;
MRDS Coyote (Forward);MuzzleAttachment;rhsusf_acc_mrds_fwd_c_ak;4;N/A;N/A;N/A;
M145 MGO;MuzzleAttachment;rhsusf_acc_elcan_3d;4;N/A;N/A;N/A;
M145 MGO (ARD);MuzzleAttachment;rhsusf_acc_elcan_ard_3d;4;N/A;N/A;N/A;
M145 MGO (PiP);MuzzleAttachment;rhsusf_acc_ELCAN_pip;4;N/A;N/A;N/A;
M145 MGO (ARD);MuzzleAttachment;rhsusf_acc_ELCAN_ard_pip;4;N/A;N/A;N/A;
SU-230/PVS;MuzzleAttachment;rhsusf_acc_su230_base_3d;11;N/A;N/A;N/A;
SU-230/PVS MRDS;MuzzleAttachment;rhsusf_acc_su230_mrds_base;11;N/A;N/A;N/A;
SU-230/PVS MRDS;MuzzleAttachment;rhsusf_acc_su230_mrds_base_3d;11;N/A;N/A;N/A;
SU-230/PVS;MuzzleAttachment;rhsusf_acc_su230_3d;11;N/A;N/A;N/A;
SU-230/PVS MRDS;MuzzleAttachment;rhsusf_acc_su230_mrds;11;N/A;N/A;N/A;
SU-230/PVS MRDS;MuzzleAttachment;rhsusf_acc_su230_mrds_3d;11;N/A;N/A;N/A;
SU-230A/PVS;MuzzleAttachment;rhsusf_acc_su230a;11;N/A;N/A;N/A;
SU-230A/PVS;MuzzleAttachment;rhsusf_acc_su230a_3d;11;N/A;N/A;N/A;
SU-230A/PVS MRDS;MuzzleAttachment;rhsusf_acc_su230a_mrds;11;N/A;N/A;N/A;
SU-230A/PVS MRDS;MuzzleAttachment;rhsusf_acc_su230a_mrds_3d;11;N/A;N/A;N/A;
SU-230/PVS Coyote;MuzzleAttachment;rhsusf_acc_su230_c_3d;11;N/A;N/A;N/A;
SU-230/PVS MRDS Coyote;MuzzleAttachment;rhsusf_acc_su230_mrds_c;11;N/A;N/A;N/A;
SU-230/PVS MRDS Coyote;MuzzleAttachment;rhsusf_acc_su230_mrds_c_3d;11;N/A;N/A;N/A;
SU-230A/PVS Coyote;MuzzleAttachment;rhsusf_acc_su230a_c;11;N/A;N/A;N/A;
SU-230A/PVS Coyote;MuzzleAttachment;rhsusf_acc_su230a_c_3d;11;N/A;N/A;N/A;
SU-230A/PVS MRDS Coyote;MuzzleAttachment;rhsusf_acc_su230a_mrds_c;11;N/A;N/A;N/A;
SU-230A/PVS MRDS Coyote;MuzzleAttachment;rhsusf_acc_su230a_mrds_c_3d;11;N/A;N/A;N/A;
SU-230A/PVS;MuzzleAttachment;rhsusf_acc_SpecterDR_A;11;N/A;N/A;N/A;
SU-230/PVS;MuzzleAttachment;rhsusf_acc_SpecterDR_3d;11;N/A;N/A;N/A;
SU-230/PVS Coyote;MuzzleAttachment;rhsusf_acc_SpecterDR_D_3D;11;N/A;N/A;N/A;
SU-230/PVS Coyote;MuzzleAttachment;rhsusf_acc_SpecterDR_OD_3D;11;N/A;N/A;N/A;
SU-230A/PVS Coyote;MuzzleAttachment;rhsusf_acc_SpecterDR_A_3d;11;N/A;N/A;N/A;
SU-230/PVS Coyote;MuzzleAttachment;rhsusf_acc_SpecterDR_CX_3D;11;N/A;N/A;N/A;
SU-230/PVS + AN/PVS-27;MuzzleAttachment;rhsusf_acc_SpecterDR_pvs27;11;N/A;N/A;N/A;
M150 RCO (ARD);MuzzleAttachment;rhsusf_acc_ACOG2;4;N/A;N/A;N/A;
M150 RCO (ARD/Lens Cover);MuzzleAttachment;rhsusf_acc_ACOG3;4;N/A;N/A;N/A;
AN/PVQ-31A RCO;MuzzleAttachment;rhsusf_acc_ACOG_USMC;4;N/A;N/A;N/A;
AN/PVQ-31A (ARD);MuzzleAttachment;rhsusf_acc_ACOG2_USMC;4;N/A;N/A;N/A;
AN/PVQ-31A (ARD/Lens Cover);MuzzleAttachment;rhsusf_acc_ACOG3_USMC;4;N/A;N/A;N/A;
M150 RCO;MuzzleAttachment;rhsusf_acc_ACOG_3d;4;N/A;N/A;N/A;
TA31RCO (Woodland);MuzzleAttachment;rhsusf_acc_ACOG_wd_3d;4;N/A;N/A;N/A;
TA31RCO (Desert);MuzzleAttachment;rhsusf_acc_ACOG_d_3d;4;N/A;N/A;N/A;
TA31RCO (Semi-Arid);MuzzleAttachment;rhsusf_acc_ACOG_sa_3d;4;N/A;N/A;N/A;
M150 RCO (ARD);MuzzleAttachment;rhsusf_acc_ACOG2_3d;4;N/A;N/A;N/A;
M150 RCO (ARD/Lens Cover);MuzzleAttachment;rhsusf_acc_ACOG3_3d;4;N/A;N/A;N/A;
AN/PVQ-31A RCO;MuzzleAttachment;rhsusf_acc_ACOG_USMC_3d;4;N/A;N/A;N/A;
AN/PVQ-31A (ARD);MuzzleAttachment;rhsusf_acc_ACOG2_USMC_3d;4;N/A;N/A;N/A;
AN/PVQ-31A (ARD/Lens Cover);MuzzleAttachment;rhsusf_acc_ACOG3_USMC_3d;4;N/A;N/A;N/A;
TA31RCO-RMR;MuzzleAttachment;rhsusf_acc_ACOG_RMR_3d;4;N/A;N/A;N/A;
M150 RCO (PiP);MuzzleAttachment;rhsusf_acc_ACOG_pip;4;N/A;N/A;N/A;
TA31RCO (Woodland);MuzzleAttachment;rhsusf_acc_ACOG_wd_pip;4;N/A;N/A;N/A;
TA31RCO (Desert);MuzzleAttachment;rhsusf_acc_ACOG_d_pip;4;N/A;N/A;N/A;
TA31RCO (Semi-Arid);MuzzleAttachment;rhsusf_acc_ACOG_sa_pip;4;N/A;N/A;N/A;
M150 RCO (ARD);MuzzleAttachment;rhsusf_acc_ACOG2_pip;4;N/A;N/A;N/A;
M150 RCO (ARD/Lens Cover);MuzzleAttachment;rhsusf_acc_ACOG3_pip;4;N/A;N/A;N/A;
AN/PVQ-31A RCO;MuzzleAttachment;rhsusf_acc_ACOG_USMC_pip;4;N/A;N/A;N/A;
AN/PVQ-31A (ARD);MuzzleAttachment;rhsusf_acc_ACOG2_USMC_pip;4;N/A;N/A;N/A;
AN/PVQ-31A (ARD/Lens Cover);MuzzleAttachment;rhsusf_acc_ACOG3_USMC_pip;4;N/A;N/A;N/A;
TA31RCO-RMR;MuzzleAttachment;rhsusf_acc_ACOG_RMR_pip;4;N/A;N/A;N/A;
M150 RCO + AN/PVS-27;MuzzleAttachment;rhsusf_acc_ACOG_anpvs27;10;N/A;N/A;N/A;
Mk. 4 M5 (MRDS);MuzzleAttachment;rhsusf_acc_LEUPOLDMK4_2_mrds;9;N/A;N/A;N/A;
M8541A SSDS (MRDS);MuzzleAttachment;rhsusf_acc_premier_mrds;9;N/A;N/A;N/A;
M8541 (MRDS);MuzzleAttachment;rhsusf_acc_M8541_mrds;9;N/A;N/A;N/A;
M2A1 GL Sight;MuzzleAttachment;rhsusf_acc_M2A1;4;N/A;N/A;N/A;
SMAW sight;MuzzleAttachment;rhs_weap_optic_smaw_1;8;N/A;N/A;N/A;
SMAW sight;MuzzleAttachment;rhs_weap_optic_smaw_2;8;N/A;N/A;N/A;
SMAW sight;MuzzleAttachment;rhs_weap_optic_smaw_3;8;N/A;N/A;N/A;
SMAW sight;MuzzleAttachment;rhs_weap_optic_smaw_4;8;N/A;N/A;N/A;
SMAW sight;MuzzleAttachment;rhs_weap_optic_smaw_5;8;N/A;N/A;N/A;
SMAW sight;MuzzleAttachment;rhs_weap_optic_smaw_6;8;N/A;N/A;N/A;
SMAW sight;MuzzleAttachment;rhs_weap_optic_smaw_7;8;N/A;N/A;N/A;
SMAW sight;MuzzleAttachment;rhs_weap_optic_smaw_8;8;N/A;N/A;N/A;
SMAW sight;MuzzleAttachment;rhs_weap_optic_smaw_9;8;N/A;N/A;N/A;
SMAW sight;MuzzleAttachment;rhs_weap_optic_smaw_10;8;N/A;N/A;N/A;
Sound Suppressor (6.8 SPC);MuzzleAttachment;CUP_muzzle_snds_68SPC;10;N/A;N/A;N/A;
PSO-1 Scope (w/o eyepiece);MuzzleAttachment;CUP_optic_PSO_1_open_pip;13;N/A;N/A;N/A;
PSO-1 Scope (w/o eyepiece/AK);MuzzleAttachment;CUP_optic_PSO_1_AK_open_pip;13;N/A;N/A;N/A;
PSO-3 Scope (w/o eyepiece);MuzzleAttachment;CUP_optic_PSO_3_open_pip;16;N/A;N/A;N/A;
PB 6P9 silencer;MuzzleAttachment;CUP_muzzle_PB6P9;5;N/A;N/A;N/A;
PBS-1 Silencer;MuzzleAttachment;CUP_muzzle_Bizon;5;N/A;N/A;N/A;
PBS-4 silencer;MuzzleAttachment;CUP_muzzle_PBS4;5;N/A;N/A;N/A;
Flash hider;MuzzleAttachment;CUP_muzzle_mfsup_Flashhider_East_Base;5;N/A;N/A;N/A;
Flash Hider (5.45x39mm/Black);MuzzleAttachment;CUP_muzzle_mfsup_Flashhider_545x39_Black;5;N/A;N/A;N/A;
Flash Hider (5.45x39mm/OD);MuzzleAttachment;CUP_muzzle_mfsup_Flashhider_545x39_OD;5;N/A;N/A;N/A;
Flash Hider (5.45x39mm/Tan);MuzzleAttachment;CUP_muzzle_mfsup_Flashhider_545x39_Tan;5;N/A;N/A;N/A;
Flash Hider (7.62x39mm/Black);MuzzleAttachment;CUP_muzzle_mfsup_Flashhider_762x39_Black;5;N/A;N/A;N/A;
Flash Hider (7.62x39mm/OD);MuzzleAttachment;CUP_muzzle_mfsup_Flashhider_762x39_OD;5;N/A;N/A;N/A;
Flash Hider (7.62x39mm/Tan);MuzzleAttachment;CUP_muzzle_mfsup_Flashhider_762x39_Tan;5;N/A;N/A;N/A;
Flash hider;MuzzleAttachment;CUP_muzzle_mfsup_Flashhider_East_PK_Base;6;N/A;N/A;N/A;
Flash Hider (PK 7.62x54mm/Black);MuzzleAttachment;CUP_muzzle_mfsup_Flashhider_PK_Black;6;N/A;N/A;N/A;
Flash Hider (PK 7.62x54mm/OD);MuzzleAttachment;CUP_muzzle_mfsup_Flashhider_PK_OD;6;N/A;N/A;N/A;
Flash Hider (PK 7.62x54mm/Tan);MuzzleAttachment;CUP_muzzle_mfsup_Flashhider_PK_Tan;6;N/A;N/A;N/A;
TGP-A silencer;MuzzleAttachment;CUP_muzzle_TGPA;5;N/A;N/A;N/A;
TGP-A silencer (Desert);MuzzleAttachment;CUP_muzzle_TGPA_desert;5;N/A;N/A;N/A;
TGP-A silencer (Woodland);MuzzleAttachment;CUP_muzzle_TGPA_woodland;5;N/A;N/A;N/A;
KZRZP (SVD 7.62x54R);MuzzleAttachment;CUP_muzzle_snds_KZRZP_Base;5;N/A;N/A;N/A;
KZRZP (SVD 7.62x54R);MuzzleAttachment;CUP_muzzle_snds_KZRZP_SVD;5;N/A;N/A;N/A;
KZRZP (7.62x39mm);MuzzleAttachment;CUP_muzzle_snds_KZRZP_AK762;5;N/A;N/A;N/A;
KZRZP (5.45x39mm);MuzzleAttachment;CUP_muzzle_snds_KZRZP_AK545;5;N/A;N/A;N/A;
KZRZP (PK 7.62x54mm);MuzzleAttachment;CUP_muzzle_snds_KZRZP_PK;5;N/A;N/A;N/A;
KZRZP (SVD 7.62x54R/Desert);MuzzleAttachment;CUP_muzzle_snds_KZRZP_SVD_desert;5;N/A;N/A;N/A;
KZRZP (7.62x39mm/Desert);MuzzleAttachment;CUP_muzzle_snds_KZRZP_AK762_desert;5;N/A;N/A;N/A;
KZRZP (5.45x39mm/Desert);MuzzleAttachment;CUP_muzzle_snds_KZRZP_AK545_desert;5;N/A;N/A;N/A;
KZRZP (PK 7.62x54mm/Desert);MuzzleAttachment;CUP_muzzle_snds_KZRZP_PK_desert;5;N/A;N/A;N/A;
KZRZP (SVD 7.62x54R/Woodland);MuzzleAttachment;CUP_muzzle_snds_KZRZP_SVD_woodland;5;N/A;N/A;N/A;
KZRZP (7.62x39mm/Woodland);MuzzleAttachment;CUP_muzzle_snds_KZRZP_AK762_woodland;5;N/A;N/A;N/A;
KZRZP (5.45x39mm/Woodland);MuzzleAttachment;CUP_muzzle_snds_KZRZP_AK545_woodland;5;N/A;N/A;N/A;
KZRZP (PK 7.62x54mm/Woodland);MuzzleAttachment;CUP_muzzle_snds_KZRZP_PK_woodland;5;N/A;N/A;N/A;
PSO-1-1 Scope (w/o eyepiece);MuzzleAttachment;CUP_optic_PSO_1_1_open_pip;13;N/A;N/A;N/A;
PO4x34;MuzzleAttachment;CUP_optic_GrozaScope_pip;8;N/A;N/A;N/A;
OTs-14 silencer;MuzzleAttachment;CUP_muzzle_snds_groza;11;N/A;N/A;N/A;
Silencer (M9);MuzzleAttachment;CUP_muzzle_snds_M9;5;N/A;N/A;N/A;
Silencer (MicroUZI);MuzzleAttachment;CUP_muzzle_snds_MicroUzi;5;N/A;N/A;N/A;
Silencer SR-3M;MuzzleAttachment;CUP_muzzle_snds_SR3M;5;N/A;N/A;N/A;
SUSATÂ L9A1;MuzzleAttachment;CUP_optic_SUSAT_PIP;9;N/A;N/A;N/A;
Trijicon ACOG TA31F (Reflex);MuzzleAttachment;CUP_optic_ACOG_PIP;7;N/A;N/A;N/A;
Trijicon ACOG TA31F (Reflex/Desert);MuzzleAttachment;CUP_optic_ACOG_Reflex_Desert_PIP;7;N/A;N/A;N/A;
Trijicon ACOG TA31F (Reflex/Woodland);MuzzleAttachment;CUP_optic_ACOG_Reflex_Wood_PIP;7;N/A;N/A;N/A;
Trijicon ACOG TA31F;MuzzleAttachment;CUP_optic_ACOG2_PIP;7;N/A;N/A;N/A;
Trijicon ACOG TA31F (killFlash/Black);MuzzleAttachment;CUP_optic_ACOG_TA31_KF_PIP;7;N/A;N/A;N/A;
Trijicon ACOG TA31F (killFlash/Desert);MuzzleAttachment;CUP_optic_ACOG_TA31_KF_Desert_PIP;7;N/A;N/A;N/A;
Trijicon ACOG TA31F (killFlash/Woodland);MuzzleAttachment;CUP_optic_ACOG_TA31_KF_Wood_PIP;7;N/A;N/A;N/A;
Trijicon ACOG TA01NSN;MuzzleAttachment;CUP_optic_ACOG_TA01NSN_Black_PIP;10;N/A;N/A;N/A;
Trijicon ACOG TA01NSN (Coyote);MuzzleAttachment;CUP_optic_ACOG_TA01NSN_Coyote_PIP;10;N/A;N/A;N/A;
Trijicon ACOG TA01NSN (Tan);MuzzleAttachment;CUP_optic_ACOG_TA01NSN_Tan_PIP;10;N/A;N/A;N/A;
Trijicon ACOG TA01NSN (OD);MuzzleAttachment;CUP_optic_ACOG_TA01NSN_OD_PIP;10;N/A;N/A;N/A;
Trijicon ACOG TA01NSN (Tropic);MuzzleAttachment;CUP_optic_ACOG_TA01NSN_Tropic_PIP;10;N/A;N/A;N/A;
Trijicon ACOG TA01NSN (RMR);MuzzleAttachment;CUP_optic_ACOG_TA01NSN_RMR_Black_PIP;14;N/A;N/A;N/A;
Trijicon ACOG TA01NSN (RMR/Coyote);MuzzleAttachment;CUP_optic_ACOG_TA01NSN_RMR_Coyote_PIP;14;N/A;N/A;N/A;
Trijicon ACOG TA01NSN (RMR/Tan);MuzzleAttachment;CUP_optic_ACOG_TA01NSN_RMR_Tan_PIP;14;N/A;N/A;N/A;
Trijicon ACOG TA01NSN (RMR/OD);MuzzleAttachment;CUP_optic_ACOG_TA01NSN_RMR_OD_PIP;14;N/A;N/A;N/A;
Trijicon ACOG TA01NSN (RMR/Tropic);MuzzleAttachment;CUP_optic_ACOG_TA01NSN_RMR_Tropic_PIP;14;N/A;N/A;N/A;
Trijicon ACOG TA01B;MuzzleAttachment;CUP_optic_ACOG_TA01B_Black_PIP;10;N/A;N/A;N/A;
Trijicon ACOG TA01B (Coyote);MuzzleAttachment;CUP_optic_ACOG_TA01B_Coyote_PIP;10;N/A;N/A;N/A;
Trijicon ACOG TA01B (Tan);MuzzleAttachment;CUP_optic_ACOG_TA01B_Tan_PIP;10;N/A;N/A;N/A;
Trijicon ACOG TA01B (OD);MuzzleAttachment;CUP_optic_ACOG_TA01B_OD_PIP;10;N/A;N/A;N/A;
Trijicon ACOG TA01B (Tropic);MuzzleAttachment;CUP_optic_ACOG_TA01B_Tropic_PIP;10;N/A;N/A;N/A;
Trijicon ACOG TA01B (RMR);MuzzleAttachment;CUP_optic_ACOG_TA01B_RMR_Black_PIP;14;N/A;N/A;N/A;
Trijicon ACOG TA01B (RMR/Coyote);MuzzleAttachment;CUP_optic_ACOG_TA01B_RMR_Coyote_PIP;14;N/A;N/A;N/A;
Trijicon ACOG TA01B (RMR/Tan);MuzzleAttachment;CUP_optic_ACOG_TA01B_RMR_Tan_PIP;14;N/A;N/A;N/A;
Trijicon ACOG TA01B (RMR/OD);MuzzleAttachment;CUP_optic_ACOG_TA01B_RMR_OD_PIP;14;N/A;N/A;N/A;
Trijicon ACOG TA01B (RMR/Tropic);MuzzleAttachment;CUP_optic_ACOG_TA01B_RMR_Tropic_PIP;14;N/A;N/A;N/A;
LeupoldÂ MarkÂ 4Â 10x40mmÂ LR/T;MuzzleAttachment;CUP_optic_LeupoldMk4_pip;15;N/A;N/A;N/A;
LeupoldÂ VX-3Â 4.5-14x50mm;MuzzleAttachment;CUP_optic_Leupold_VX3_pip;8;N/A;N/A;N/A;
LeupoldÂ MarkÂ 4Â 3-9x36mmÂ MR/T;MuzzleAttachment;CUP_optic_LeupoldM3LR_pip;10;N/A;N/A;N/A;
LeupoldÂ MarkÂ 4Â 6.5-20x50mmÂ LR/T;MuzzleAttachment;CUP_optic_LeupoldMk4_20x40_LRT_pip;10;N/A;N/A;N/A;
LeupoldÂ MarkÂ 4Â 10x40mmÂ LR/TÂ (Desert);MuzzleAttachment;CUP_optic_LeupoldMk4_10x40_LRT_Desert_pip;15;N/A;N/A;N/A;
LeupoldÂ MarkÂ 4Â 10x40mmÂ LR/TÂ (Woodland);MuzzleAttachment;CUP_optic_LeupoldMk4_10x40_LRT_Woodland_pip;15;N/A;N/A;N/A;
LeupoldÂ MarkÂ 4Â 2.5-8x36mmÂ MR/TÂ (Tan);MuzzleAttachment;CUP_optic_LeupoldMk4_MRT_tan_pip;10;N/A;N/A;N/A;
Schmidt and Bender 1.1-4x20 PM ShortDot;MuzzleAttachment;CUP_optic_SB_11_4x20_PM_pip;10;N/A;N/A;N/A;
Schmidt and Bender 1.1-4x20 PM ShortDotÂ (Tan);MuzzleAttachment;CUP_optic_SB_11_4x20_PM_tan_pip;10;N/A;N/A;N/A;
Schmidt and Bender 1.1-4x20 PM ShortDotÂ (OD);MuzzleAttachment;CUP_optic_SB_11_4x20_PM_od_PIP;10;N/A;N/A;N/A;
Schmidt and Bender 3-12x50 PM II;MuzzleAttachment;CUP_optic_SB_3_12x50_PMII_PIP;15;N/A;N/A;N/A;
